group_id,name,category_id,city_id
22897979,New York Gay Singles Meetup,12,10001
22899077,Agile at Large,34,94101
22899198,Lit Evolution Revolution,18,10001
22899217,"San Francisco, CA- New Paradigm of Real Estate Success",2,94101
22899986,New York City Group Income Meetup,4,10001
22900535,Mom's Turn MasterMind Group,14,94101
22902313,San Francisco Big Data and Hadoop Meetup,34,94101
22902985,Cabildo Congo ( Palo Mayombe),14,60601
22903826,The Reluctant Spouse: Real Estate Investing,2,10001
22904457,The Beauty & Soul Brunch NYC,31,10001
22904807,New York Real Estate Coaching and Mentoring Meetup,2,10001
22905482,Advanced Mandarin Conversation,16,10001
22906430,Khronos Chicago Chapter,34,60601
22906456,Leading Women in Business and Technology,34,10001
22906620,TechSuite Startups & Entrepreneurs NYC,2,10001
22906930,"Languages, Culture and Travel NYC",16,10001
22908872,"Chicago Downtown, Streeterville and around Desi ladies",16,60601
22909222,X Class Drone Racing (Official),15,94101
22909244,Mallus in Chi-town,21,60601
22909853,San Fransisco Chefs Networking and Collaboration,2,94101
22909861,Chicago Local Investing Club (CLIC),2,60601
22916530,English Conversation Meetup in the Empire State Building!,16,10001
22916998,San Francisco Redux Meetup,34,94101
22917672,The Chicago Happiness and Empowerment Club,6,60601
22919014,San Francisco Self Driving Vehicle Study Group,34,94101
22919140,TeachMe Chicago,2,60601
22919316,Diversity in Tech: Women Level Up,34,94101
22919652,New York A Course In Miracles Meetup,22,10001
22920635,African Founders,2,94101
22920869,San Francisco Health Freedom Meetup,14,94101
22924867,Wedding Planning and Videography for All new Couples,27,10001
22925460,Transformative Living in the Heart of the Labyrinth,22,10001
22926556,UWS Tango for Fun! (NYC),31,10001
22928600,New York LGBTQ Families Meetup,12,10001
22930592,American Ethical Union,13,10001
22935485,"Gay, Bi, Trans, Queer, and Questioning Men @ MKP Chicago",12,60601
22936683,New York Hypnosis Practice Group Meetup,22,10001
22937285,New York Kurdish Conversation Group,16,10001
22937343,Corporate Innovation NY,2,10001
22937541,Fooly Cooly Scooter Club,3,94101
22937972,Church + Mission,28,94101
22938165,Women In their 20s & 30s Reading Club In Washington Heights,18,10001
22938685,Abuse Survivor Support Group,33,60601
22938733,Women Speak and Lead!,2,94101
22938983,Families of Children who Have Been Sexually Abused,33,60601
22939161,Brunch Buddies,12,10001
22940621,MDs Love Company,31,10001
22941308,Acting In The City,1,10001
22941548,Personal Growth Group,14,60601
22942476,AI Innovation - The  NY Artificial Intelligence MeetUp,34,10001
22942751,Adventure Wednesdays' Women Exploring NYC,23,10001
22942957,Anything Data - Chicago,34,60601
22943550,Future Crowd Club San Francisco,2,94101
22943681,Future Crowd Club New York,2,10001
22945719,Blockchain lovers SF,2,94101
22947054,Chicago Kubernetes Meetup,34,60601
22947159,The School of Hard Stocks,2,10001
22947280,*** Lovely Ladies ***,31,60601
22947519,Web Archiving Interest Group,34,10001
22947959,Jonah Boyarin,14,10001
22947985,Tiny Tots Sports & Activities,25,60601
22948735,Chicago Racquetball Meetup,32,60601
22949082,The Future of IoT Meetup,34,94101
22949693,Outreach & Advocacy in Libraries & Archives,6,10001
22949713,The Peninsula Nerd Sanctuary,11,94080
22952064,Brooklyn Guns Meetup,32,10001
22952877,Product Marketing Leaders San Francisco,34,94101
22953835,Discover Haiti,4,10001
22954022,New York Singles Meetup,31,10001
22959031,Sushi And Much More,10,10001
22960746,New York  Highly Sensitive Children Meetup,33,10001
22960903,Castro Rotary Club,4,94101
22960966,Free Workshops: Electronics for Audio Engineers,34,10001
22961920,NYC Psychoanalysts at TI,2,10001
22962463,NOVA 3D Artist Community,1,94101
22962648,MemorySave - San Francisco Chapter,33,94101
22963057,Chicago HashiCorp User Group,34,60601
22963204,Neuroscience of Purpose,14,60601
22963345,Chicago IBS Meetup/Non-Alcohol Drinking Fun Group,33,60601
22967507,Black&Poly NYC,17,10001
22970244,Liquid Love New York ,17,10001
22972429,Startup Southeast Asia - SF and Bay Area Meetup Group,2,94101
22972516,Be Smarter Than Stress Meetup,14,60601
22972896,Real Estate Investment Ventures,2,94101
22973019,GetForkd LGBTQ Food & Wine Group,12,10001
22973486,Data Science New York,34,10001
22973979,San Francisco SAAS Sales Meetup,2,94101
22974410,Chicago Health and Wellbeing group,14,60601
22974695,Pin Yin language exchange,16,94101
22974899,Chicago Fitness Meetup,9,60601
22975109,Haiti Nou La,31,10001
22975704,Eat and Run,9,10001
22975920,Figure Drawing and Ceramic Painting,1,94101
22976419,Homeslice - Path to Home Ownership,2,94101
22976686,Hometown Heroes Presents Flight Night Mondays,10,94080
22976724,Lendable Meetup,2,10001
22976931,People of Color in Cannabis,2,10001
22977024,Dinner with Friends NYC,10,10001
22977320,We R Human,22,10001
22977336,San Francisco Artificial Intelligence Disruption Meetup,34,94101
22977375,Lean Startup for Fintech,2,10001
22979605,Exceptional Women in Publishing,2,94101
22979665,Cryptocurrency Investing,2,94101
22983101,Pakistani Moms in the City Meetup,25,10001
22983195,NYC FI/RE meetup,2,10001
22983508,The Financial Gym,6,10001
22983997,Data Science San Francisco,34,94101
22984003,Cocktails & Rapport - New York City,31,10001
22984140,Disrupt HR,2,94101
22984365,LGBT Real Estate Meetup,2,94101
22984396,People Who Do Everything Chicago,31,60601
22984628,San Francisco Vegan Dogs Meetup,26,94101
22984679,Composing Film/Game Music Chicago,21,60601
22984726,Developing Your Inner Coach,14,10001
22984984,Chicago Astrology Study Group,22,60601
22984996,The Scientista Foundation,6,10001
22985265,LiveTheBiz Event Group,21,10001
22985401,Yoga Freedom,14,10001
22985944,Conscious Creators of New York,22,10001
22986669,San Francisco Divorced Parents Meetup,33,94101
22987220,Big Data Developers in San Francisco,34,94101
22987970,Fun People in their late 30's/40's,31,10001
22989914,Sundown Blues,5,94101
22992932,The Knit Collective,15,10001
22993269,New York Real Estate Investors,2,10001
22994500,Chi Town Moms Fitness Group,9,60601
22994647,Live Premium Project Tutorial,34,94101
22994708,Exclusive-Inclusive Business Social Networking for Growth,2,10001
22995366,Uptown Chicago Tennis Club,9,60601
22996576,NYC Brunch Club (20s & 30s),10,10001
22996892,New York ODPi Meetup,34,10001
22997004,L'Alliance des Saveurs : Francophone Dinner Nights,10,94101
22998166,Narcissistic Abuse Recovery Meetup,33,60601
22998862,The Physiology & Physics of Letting Go,14,10001
22999849,Healing Vibrations NYC,22,10001
23004719,San Francisco Yoga for Veterans Meetup,2,94101
23004778,2017 High Performance Computing for Wall Street,34,10001
23006833,San Francisco Cybernetics Meetup,34,94101
23008164,Women and Sex,17,10001
23008394,Early New York Nightlife Meetup for Women in thier 20s&30s,31,10001
23009193,No-Limit Texas Hold'em- MISSION/POTRERO,11,94101
23009857,New York Teachers Meetup,6,10001
23012272,Lollapalooza 2017 Solo (Chicago),31,60601
23012625,San Francisco K-Pop Dance Cover Group,16,94101
23018505,Bay Area Gay Dog Dads,12,94101
23019191,Haitian Entrepreneurs NYC,2,10001
23019399,A Fit New York,9,10001
23021562,Brandon Taylor Barrett,11,60601
23021996,9/11 Truth Action Project - NYC Branch - Truth is Life!,13,10001
23022388,Friendship Force chicago,16,60601
23023313,Search Engine Marketing (NYC),2,10001
23024902,New York Education on SEO,34,10001
23025215,Oriented!,2,10001
23027923,Mobile Application Start-up Collaborative,34,10001
23028730,Harlem EdTech Meetup,6,10001
23029019,New York Nightlife Meetup,31,10001
23029058,Central Park Yoga,14,10001
23029611,Belletrist Book + Brunch Club (20's/30's),10,60601
23030164,Run the TCS NYC Marathon for Homeless New Yorkers!,9,10001
23030259,"Beginner Web Developer, Digital  Marketer",34,10001
23030977,NYCoders,34,10001
23031364,San Francisco Alzheimer's Association Volunteer Group,4,94101
23031592,Planetary Society - Bay Area Chapter,6,94101
23031929,Mankind Pride NorCal,22,94101
23032869,MariaDB M|17 User Conference - New York,34,10001
23033599,Growth Marketing Leaders San Francisco,2,94101
23035153,Wellness retreat to the Magical Greek Island of Ikaria!,23,60601
23035378,Wellness Circle - San Francisco,14,94101
23036910,San Francisco Crypto/Currency Meetup,34,94101
23037380,NYC Biopharma,6,10001
23038229,Sunday French Playgroup,25,10001
23038340,San Francisco AI,34,94101
23039434,Pon De FLO Dance Fitness Class Meetup,9,10001
23039742,Chicago Interior Design Meetup,2,60601
23040876,Babson Alum - San Francisco Bay Area,2,94101
23041434,Union Square Kung Fu Meetup,32,10001
23041768,San Francisco Tech Startups,34,94101
23043911,Guided Meditation by Aria Drolma,14,10001
23044341,The Bridge: Liberal and Conservative Common Grounds,13,60601
23049828,Freedom From Religion Foundation Metro Chicago Chapter,4,60601
23050419,Automation 26.2,20,10001
23050428,San Francisco Social Networking Meetup,2,94101
23050430,Automation 26.3,34,10001
23050455,San Francisco E-Business Owners Meetup,2,94101
23050724,Keeping it Ashy Chicago Cigar Enthusiasts,15,60601
23050827,Helping Businesses that cater to kids get discovered,2,94101
23050897,Tai Chi NY - Yang Style for Beginners,9,10001
23051339,San Francisco Network Marketing Meetup,2,94101
23051485,Amused Pop Ups,10,10001
23052063,Passive Cash Flow with RE Discussion Grp - SF/Silicon Valley,2,94101
23052069,Chicago ReasonML,34,60601
23052253,New York  Uptown Harlem Christian  Meetup,28,10001
23052464,"Insomniacs of NYC, Unite",33,10001
23052769,From Just a Thought to Your 1st (Chat)bot,34,10001
23052772,"Mentorkind: Mentor Network for Women, Diversity & Inclusion",2,94101
23055964,St. Pauls Chicago Faith in Action,13,60601
23058536,North Bay Equestrian Club,32,94101
23061149,Life Skills for Children to Succeed,25,10001
23061747,Chicago Girls Get Outside!,23,60601
23064467,Bay Area Underwater Robotics Explorers Club,23,94101
23065153,"Alloy Collective: Soma Coworking, Arts and Innovation Hub",2,94101
23065431,"Designers, Writers, Advertisers & all other Creators Unite",2,10001
23066718,Chicago's  Black Women With Standards,2,60601
23067232,Uber and Lyft Driver meetup - San Francisco,4,94101
23069382,productmind,34,94101
23069884,Wellness Circle - New York,14,10001
23070031,Contemporary Art Collectors Club | NYC,1,10001
23072131,Product Marketing Leaders New York,2,10001
23074700,Manhattan BNI Chapter 60,2,10001
23074776,NYC Java Performance Meetup,34,10001
23077924,Loyola University Chicago Toastmasters,2,60601
23077971,Reality Mixer,34,10001
23079154,San Francisco Lyme Support Group,33,94101
23080284,Greater Chicago Dragon Boat Club,23,60601
23080635,Founders Lunch Club,2,94101
23081771,What Is Happening In New York?,27,10001
23083091,Proponent Of Political Passions,13,94101
23086635,Chicago Roommates,31,60601
23088569,New York Small Business Owners Meetup,2,10001
23093844,SF Asian Dining Club,10,94101
23095241,LuxLife Social Dynamics Meetup,2,10001
23097742,Outside the Square travel adventures.,12,94101
23100038,Hiking with Geeks - Chicago,34,60601
23108307,IOTA Foundation Beyond Blockchain Meetup Chicago,6,60601
23108514,Lifebook   Your How to do Life book,22,60601
23109344,NYC Professional Women,31,10001
23109692,Sketch-up (Chicago Sketchbook Group),1,60601
23111808,Creating Sacred Space,14,10001
23117049,Windy City Women,31,60601
23117779,San Francisco CMX Meetup,34,94101
23120602,San Francisco Live with Awareness Courage & Love Meetup,4,94101
23126716,"SAP Next-Gen, Hudson Yards, New York",34,10001
23126891,IvyIndians,2,10001
23127657,Spiritual Gangstas,22,60601
23128172,Emerging Technology 101,34,60601
23130995,Insight & Foresight,34,10001
23131290,San Francisco Technology Meetup,34,94101
23131624,San Francisco Dentists Professional Development Meetup,34,94101
23131953,New York: Millenials' UK Genealogy Meetup,16,10001
23132286,HR Conference: Reshaping Behavioral Health In The Workplace,2,94101
23132917,San Francisco Freelance Meetup,2,94101
23134395,DK-NY Toastmasters Club,2,10001
23134523,Love Profound,14,10001
23135100,Chelsea Issara Yoga,14,10001
23136833,Mom's of Children with Special Needs (MCSN Divas),33,60601
23137690,San Francisco Lyft Driver Meetup,2,94101
23142815,New IT Pros,2,10001
23143417,devtools.nyc,34,10001
23145230,AngelHack Meetup San Francisco,34,94101
23145936,NYC Craft Beer & Food Experience,10,10001
23146579,Growth Marketing Leaders New York,2,10001
23148920,New York Purple Chips Investing Meetup,2,10001
23150160,New York Self-Defense Meetup,32,10001
23151371,Play In the Bay Sport & Social Club,32,94101
23152735,San Francisco Poker Home Games Meetup,11,94101
23154247,Break Green,14,94101
23154963,From Couch to Running Your First 5K in 9 Weeks,9,94101
23158407,Entrepreneurship Bootcamp Series: Working with Experts,34,10001
23158661,GDG Bedford,34,10001
23161585,SoBro Runs,9,10001
23162999,Chicago  Travel Club,23,60601
23164262,"Tikkun @ SAJ, 20s/30s Pursuing Justice",13,10001
23165394,"AR, Brain-Computer Interface and AI",34,94101
23165787,"Makeup, Beauty and Tech",8,94101
23166727,NYC Power Speakers,14,10001
23172510,San Francisco Aeternity Meetup,34,94101
23175159,New York Rock Climbing Meetup,23,10001
23175345,CitizenAR,34,94101
23176523,The Lonely Entrepreneur - Chicago,2,60601
23177986,"The Leading Event for Analytics, Big Data & Data Science",6,60601
23178313,NYC Jun Fan Jeet Kune Do and Kali Concepts,32,10001
23178334,Trans Women & Women Chicago Dining Out,12,60601
23178435,Internet Oldtimers Foundation - West Coast,2,94101
23178649,Code for a Cause,6,94101
23178684,New York Gay and Lesbian Couples,12,10001
23178690,NYC eBoarding,23,10001
23180360,San Francisco Professional Development Meetup,2,94101
23182152,Integrative Health and Wellness New York,14,10001
23182311,Talkpower: A Panic Clinic for public Speaking,33,10001
23185300,Virtual Reality Marketing and Monetizing VR (VR MBA),2,10001
23187293,A New World For You & Me,2,10001
23193201,International African American Foundation,4,60601
23194616,New York Interesting Things in Interesting Times,34,10001
23195164,Quora Top Writers 2017 in NYC,36,10001
23195209,"Intro to R, Data Analytics - Training and Workshop",34,10001
23197128,Chicago Enterprise NoSQL Meetup,34,60601
23198309,San Francisco Resilience & Empowerment Meetup,33,94101
23199381,Graduates of the OTA - The Best Group,2,10001
23199610,Shinnyo Guided Meditation NYC,14,10001
23200191,New York City Data For Democracy Meetup,34,10001
23201493,Fitness Tech Professionals - NYC,2,10001
23211707,NY Metro CSA,34,10001
23211721,Run to Fight Depression,33,10001
23212017,Education On Technologies Changing The World,34,60601
23212262,Morning Volleyball in Central Park,32,10001
23213984,Coding with Codify Academy,34,94101
23215190,Chicago Travel Lifestyle Meetup,31,60601
23215998,San Francisco Finishing School for Writers,36,94101
23219481,MEDITA New York / Meditation for the Collective,22,10001
23220908,NYC Bosnian Croatian Serbian Language Meetup,16,10001
23221365,Girlfriends (30s): Spiritual Book Club & Random Fun,22,10001
23222533,Christian Group Vocal Lessons,21,10001
23224609,1 on 1 complimentary kickboxing & kettlebell session.,9,10001
23224932,Emotional Intimacy,14,7093
23225123,"Breathe, Meditate and Smile !",14,60601
23225500,Courageously Crafted-a community for Women Entrepreneurs,2,94101
23232374,World Peace Leader Training,14,10001
23232409,Meditation on Tuesdays at Rat Park,22,10001
23233356,Holistic Health And Wellness- Shear Happiness,14,10001
23233737,Deep Learning Book Club,18,94101
23234321,New York Women in Technology Meetup,34,10001
23235079,GoNaked,17,10001
23235635,AngelHack Meetup New York,34,10001
23236846,SF Startup Mixers,2,94101
23239002,The Irreplaceable Assistant,2,94101
23239093,People Uniting to Solve Solitary Isolation,31,10001
23239195,Ask JavaScript,34,10001
23240922,Happy Hour Professionals 20s - 40s,14,60601
23241134,Persuasion and Charisma NYC,14,10001
23242952,Goals with Soul - Desire Mapping in San Francisco,14,94101
23244541,"Girl, Get Your Period Right",14,60601
23245599,Witchy Women,22,10001
23246424,Feel Good Soccer (Co-ed NYC) (Manhattan/Brooklyn),32,10001
23247086,Free Workshops: Vocal Development for Session Singing,21,10001
23247218,"The Art of Energy Healing, the Jin Shin Jyutsu Way",22,10001
23247506,ChicagoPoz,33,60601
23248472,New York Theremin Players Meetup,21,10001
23248522,2017 Chicago Mini Tango Festival,5,60601
23248573,Dog Sitting Community (Louie's Club),26,94101
23248696,New York Catchball League,32,10001
23250475,Yoga Popups,14,10001
23250486,Women's Empowerment Through Love and Sex,14,94101
23251234,Everything Real Estate in Chicago,2,60601
23252414,CoDA: The Progressive Political Org for East Village / LES,13,10001
23253193,Mega Media Meetup,2,10001
23253522,"COMMUNICATE: Your Rights, Your Money, Your Networks",13,10001
23256324,New York City Social Media Marketing Academy,2,10001
23256893,FREE Prenatal Workout & Wellness Series NYC/CT,25,10001
23256993,Machine Learning NYC Meetup,34,10001
23257839,SF Parents Meetup: Intro to Marin Schools and Home Ownership,25,94101
23258104,NYC Business Development via Software,2,10001
23258245,New York Medical Cannabis Meetup,14,10001
23258420,NYC International Lounge,31,10001
23258467,San Francisco table football Meetup,32,94101
23259021,Finding Fit by Foundational,2,10001
23259106,"NYC SEO (New York, NY)",2,10001
23260179,Everything is Always Working Out For You,22,60601
23260397,Friends in Renewable Energy (under 30),4,10001
23260596,"Weebly, HoneyBook and Brit + Co. Free Event Meet Up!",2,94101
23261080,Networking For Professionals NYC,2,10001
23261088,NewYorkTech.City,34,10001
23261110,SanFranciscoTech.City,34,94101
23261142,ChicagoTech.City,34,60601
23261157,Chicago Axe Throwing,32,60601
23261394,Chicago Influencer Marketing Meetup,2,60601
23261595,HandsOn React Native,34,94101
23263983,Chicago dl Men of Color Meet Up Group (discreet men),12,60601
23264174,The Bloombergers,13,10001
23264380,New York Sherlock BBC Meetup,20,10001
23264779,Lemondrop Club Cruises / NYC Manhattan,23,10001
23265263,Growth Stack,2,94101
23265797,Business Owners Needed!,2,60601
23266241,Awesome Melanin Meetup,31,10001
23269094,JHipster NYC,34,10001
23269243,Chicago Real Estate Experts,2,60601
23269328,Building the Future of Women's Health,14,10001
23269947,Real Estate Family Business Networking,2,10001
23270307,Pinnacle BNI San Francisco,2,94101
23270599,Lakeview Chicago - Clean Living Moms,14,60601
23270826,"Chicago Devs, Makers, & Creators",34,60601
23270850,International Women in NYC - All of Us,31,10001
23271019,Meditation Made Simple with Conscious Rise,22,10001
23271380,New York Cabaret Meetup,12,10001
23271427,Soundprayer Meditation and the Path to Joy,14,10001
23271505,Library Assistants and Support Staff of NYC,18,10001
23272230,Chicago Area Real Estate Investor Education,2,60601
23272462,NYC Escape Gurus,11,10001
23273476,San Francisco Karaoke Meetup,21,94101
23273698,Meaningful Connections over Coffee (30's-40's),31,10001
23274106,Silicon Climate - Climate Data Hackers,4,94101
23274317,Mount Whitney Expedition,23,94101
23274618,New York Fun Meetup,31,10001
23274880,The Symposium: Philosophy Community of Chicago,6,60601
23275212,VueNYC,34,10001
23277842,NYC Crime Report,31,10001
23279935,CRY NEW YORK,5,10001
23282050,16 Things Kids Can Do,4,10001
23282290,Digital Nomads Bay Area,2,94101
23282430,Northern California DellEMC Partner User Group,34,94101
23282874,Rogers Park Self Help Meets Real Life Book Group,18,60601
23283200,Women in Deep Learning - NYC,34,10001
23285194,Wealth Builders NYC,2,10001
23285466,Chicago Children's Literature Meetup,36,60601
23285490,New York Parents of Children/Teens with Anxiety,25,10001
23285494,Lit Chicks,18,10001
23285623,SF Electro Swing & Vintage Dance Classes & Party,5,94101
23286176,Learning Witchcraft NYC,22,10001
23286458,Chicago Polish-American Meetup,16,60601
23294144,New York- Getting more clients for your photography business,27,10001
23295473,Columbia Corporate Innovation Network (CCI),2,10001
23296994,San Francisco Over 50 Meetup,31,94101
23297863,Enhance Human Performance & Meditation Meetup,14,10001
23298543,LGBTQ History Reading & Film Group,12,60601
23299114,Gather  Women's Social Club,2,94101
23304382,kickboxing & kettlebell 1 on 1 complimentary session.,9,10001
23304504,"User Experience (UX). Product, Service, Web, Mobile design",34,10001
23306688,New York Web Technology Meetup,34,10001
23308827,Rogue Reality VR Adventures,34,94101
23309776,Female Solidarity for Human Rights (Anti-Trafficking),4,94101
23310478,Autonomous Drone Racing - Bay Area,34,94101
23312074,STEMteachersNYC,6,10001
23312704,Manhattan Wine Lovers,31,10001
23315840,Chicago Token Economy Meetup,34,60601
23316142,NYC Millennial Money Meetup,2,10001
23317123,Hiking for Lazy People in their 20s-30s,23,10001
23317315,Chicago Classic Films & TV Meetup,20,60601
23318071,Women Writers of NY,36,10001
23318201,Actor's Den,1,10001
23318409,Going Green for Project Exploration!,6,60601
23319027,Meetup dcouverte  New York,23,10001
23319471,Salsa Jersey City,5,10001
23319687,NYC Group Reiki Healing and Meditation,22,10001
23319814,Jersey City - Journal Square -  Fitness Meetup,9,10001
23320059,NYC International Futbol,32,10001
23320220,Peterson Garden Project & Cooking School,10,60601
23320547,Presidio Forum,13,94101
23320700,Uber Grinders Unlimited,4,60601
23320964,Live Figure Sculpting from Models in Clay,1,94101
23321245,"Live Simply, Live Well, Make a Difference...Chicago!",4,60601
23321800,"Chicago Real Estate Investing Training, Education & Coaching",2,60601
23325601,Design Sprints Made Easy | Online,34,10001
23325856,San Francisco/ Oakland Universal Tactical Combat Challenge,14,94101
23327464,Mergers and Acquisitions (M&A) New York,2,10001
23329387,PantSuit Professionals,2,10001
23331369,#MusesIRL Influencer Event,8,10001
23331592,San Francisco SEO (Search Engine Optimization) Meetup,34,94101
23331922,Central Park Saturday Morning Workout with JandLcity,9,10001
23332388,Upscale/Educated Gay Older/Younger Meet-Up Group,12,10001
23332448,Europeans in NY,31,10001
23332686,Learning about Life from Animals,22,94101
23332744,Windy City Breathwork,14,60601
23333392,Mission Bay Moms,25,94101
23333412,Stop Making Cancer NYC,33,10001
23334002,Oil Painting Techniques,1,10001
23334156,San Francisco Beauty&Tech meet up. Data&Mission driven,8,94101
23334592,NYC AdTech Engineering,34,10001
23335276,Tech Talks @ Touch of Modern,34,94101
23335839,Philosophy Meets: East and West,6,10001
23336911,BOScoin: Self-evolving cryptocurrency platform,34,94101
23337503,San Francisco Dining Out Meetup,31,94101
23338312,LGBTQ Camping Hiking and Roadtrip adventures,23,94101
23341704,Technology and the Great Outdoors,23,10001
23342541,testing group,23,10001
23342867,Chicago Web Design Meetup,34,60601
23342976,The Clinical UX Association - NYC,34,10001
23343072,Chicago Real Estate Agent Meetup,2,60601
23343085,Paradime Fitness,9,10001
23343110,Chicago Womens Soccer Meet up,32,60601
23343260,Quit Your 9 to 5 Job Running Facebook Ads For Businesses,2,10001
23343310,Chicago Real Estate Auction Seminar,2,60601
23345112,SF Real Estate Investors Meetup,2,94101
23345331,Empath Support Gatherings,22,60601
23345416,Whole Food Plant Based Education NYC #WFPBEducation,10,10001
23345515,CrackBerry Chicago Meetup,34,60601
23345858,Get the Best Skin and Lashes of Your Life Meetup,2,10001
23345926,CrackBerry San Francisco Meetup,34,94101
23346222,Bay Area Travel + Freedom Meetup,2,94101
23346545,Open Mic for a Night,36,10001
23347977,ModVation #diversityventures,1,94101
23348398,SexTech Entrepreneurs,17,10001
23349406,Vegan Yogis,10,10001
23349432,REAL ESTATE INVESTORS and INVESTMENT GROUP,2,94101
23352392,Meditation Explorers: Diving Deeper & Learning New Methods,14,60601
23353125,Chicago Area Relationship Managers Group,2,60601
23353412,Flat Earth International - Chicago,22,60601
23353845,Hyperemesis Gravidarum Meetup Group,25,10001
23353855,FREE OUTDOOR FITNESS CLASS (Chicago),9,60601
23354263,Music and Cultural Connections,16,10001
23356247,Dinner out,12,94101
23356865,Chicago Small Business Group,2,60601
23357228,San Francisco Wireless Broadband Meet Up,2,94101
23357229,New York Vintage Society,8,10001
23357334,iBAG: Ivy Bay Area Gays,12,94101
23358955,We .earth Meetup,4,10001
23361898,Enterprise Scrum - Business Agility,34,10001
23363359,All That Jazz,21,10001
23364297,"public health IT (VR, AR, and collective intelligence.)",2,10001
23364404,Narcissist Recovery and Fellowship through Fun!,33,60601
23365504,QuantUniversity Meetup - Chicago,34,60601
23365845,An Evening of Messages From Spirit With Medium Pardis Partow,22,10001
23367572,San Francisco Consciousness Meetup,22,94101
23367964,Paint Your Pet & Booze Classes Meet Up,26,60601
23368245,"Deer Spirit Healing, Awakening & Ascension Meetup",22,10001
23368554,Language Happy Hour New York,16,10001
23369970,Colombians in New York City Meetup,16,10001
23370930,NYC Tamil Christian Meetup,16,10001
23370970,Taiwanese Junior Chamber of Commerce of Chicago,16,60601
23370979,Comedy & Brunch,31,10001
23373383,S3 API for On Premises Private Cloud,34,10001
23375503,actors style/ image/ branding workshops,1,10001
23377507,Fortitude Community Hamilton Heights,31,10001
23378179,The New New: Mixed Media Mondays at Collaboraction,1,60601
23379040,San Francisco Linear Algebra Reading Group,34,94101
23382150,Yankee Royals Cricket Club,32,10001
23384039,Bay Area YouTubers Meetup,20,94101
23384611,Bay Area Drunken Degenerates,22,94101
23384698,New York Hypergeometrical Universe Theory Meetup,6,10001
23389999,Trouvaille events in New York,31,10001
23390532,Healing and Art,14,60601
23390714,NYC Catholic Mommas,25,10001
23390923,New York Artificial Intelligence in FinTech Meetup,34,10001
23392431,Manhattan Weight Loss Group,14,10001
23393822,Walk with a Doc - Mount Sinai Heart,14,10001
23394389,San Francisco Playdates Meetup,25,94101
23394541,Icing Smiles' Chicagoland Cake Baking Meetup,10,60601
23394711,Step Up Your Game,22,94101
23395107,4GenNow Chicago,2,60601
23395182,New York Readers,18,10001
23398559,Health and Longevity for Women and Men,14,10001
23401646,Blockchain for Funds,2,10001
23404450,Italian Film Night at The Producer Table,20,10001
23404746,Trouvaille PIZZA PARTY!,31,10001
23406124,FinTech Meet (SF),2,94101
23409078,New York Dinner and Discussion Community Group,28,10001
23409089,ClearCase User Group (NYC),34,10001
23410182,New York New Technology Meetup,34,10001
23410304,Black & Latino GBTQ Men's Experience,12,10001
23410371,Why Your Audience Should Care About Your Brand?,2,10001
23412209,San Francisco Anime Meetup,34,94101
23412860,Digital XP,34,10001
23413336,Bay Area Tastings: Food and Drink,31,94101
23413555,The New Kid On The Block's Guide to SF and Bay Area,31,94101
23413564,NYC Blockchain Startups,2,10001
23413750,Not Married? No kids? No problem! - Making New Connections,30,94101
23420748,New York Conversation Meetup,31,10001
23420965,Tech Italians,34,10001
23421375,"Single, Celibate and Sexy",28,10001
23421407,NY Biopharma Networking Group,2,10001
23422030,NYC LGBT Dungeons & Dragons/RPG group,12,10001
23423947,SoundCloud Tech Meetups - New York,34,10001
23425392,The New Feminism: Embracing Feminine Values,2,60601
23425839,API -fy the Web,34,94101
23426151,New York British Labour Party Meetup,13,10001
23426153,Chicago Hyperledger and Open Blockchain,34,60601
23427309,NOOKLYN,2,10001
23427347,NYC Workplace Culture Meetup,16,10001
23428005,Aperitivo Tuesdays,16,10001
23428497,Hudson County Meetup for Natural Type 2 Diabetes Management,14,7093
23428973,SF Content Creators,20,94101
23429126,Associate Intel:  How to Survive and Succeed at a Law Firm,2,10001
23429192,"SuperSoul Saturday / SoulCollage Art Therapy Groups, 2017",1,94101
23429526,Entrepreneurs & Business Owners Who Need to Wine,2,60601
23430421,Method Living - Self Development Group NYC,14,10001
23430488,Awakening Circle,22,94101
23430999,ENDALGO: Sports Pick-Up Social,32,94101
23431002,Modern Masculine Leadership,2,94101
23431155,Context Intelligence,34,94101
23432918,Chicago Mead Meetup,10,60601
23432928,New York Idris Meetup,34,10001
23434680,Mens Team Meetup - New York / North NJ. Area (Humongous),14,10001
23434709,Travel the World with Purpose,23,60601
23437283,La Nueva Causa | The New Cause (SF),4,94101
23439033,New York Token Economy Meetup,34,10001
23441184,Peace Leader Training,14,10001
23442004,New York Rebellion and Hope,29,10001
23442122,Kokoda Fitness Community workout,9,94101
23443280,New York Motivation Club,14,10001
23443425,NYC Rock Bands and Fans,21,10001
23443943,On a Boat NYC,31,10001
23444305,a Strategic Working Life,2,10001
23444895,New York Earth Angels Meetup,22,10001
23445030,brunchwork (SF),2,94101
23445467,Weather Mark Running Club (South Loop),9,60601
23445597,Ringers Toastmasters Public Speaking Workshop,2,10001
23445897,Defining Sales Enablement - Its Not What You Think,2,94101
23446370,Mobile Security & Development Forum,34,94101
23447607,"New York Sports Fan Meetup Mets, Yankees,Cyclones & travel",32,10001
23448018,Chicago Mountain Biking Meetup,23,60601
