group_id,group_name,category_id,city_id,organizer_id
20343836,Nerd Shirts Only: Live Music & Game Nights,11,10001,211499523
20343966,Retro Bollywood Music Lovers Group,21,94101,60659362
20344035,Men's A Cappella - Who Wants To Sing,21,60601,186809849
20345051,Black Engineers Network,34,10001,94122822
20345162,Good Food Movement - Upper East Side Meetup,10,10001,236150648
20345332,PRODDUCT NYC,34,10001,12356705
20346103, Books in Chinese bookclub ,16,10001,176614762
20346104,Lability,22,10001,3940205
20346294,New York Gold Investors Meetup,2,10001,210860571
20346526,R-Ladies New York,34,10001,11927275
20346999,Chicago Pathfinder RPG,11,60601,116320752
20347175,Real Estate Investing Wealth Builders,2,94101,141230362
20347576,Chicago Area Podium Data Meetup,34,60601,12289742
20349157,Courageous Conversations,2,10001,3070901
20349260,"Love, Live, Laugh",12,10001,51889402
20349538,NYC Life,31,10001,211585977
20349974,Philly Eagles Fans-Chicago,32,60601,147598692
20350014,"A Better Me, Healing Through Webinars and Meetup",14,60601,37268932
20350201,Internet of Things Chicago,10,60601,219320494
20350599,San Francisco Identity Tech Talks,34,94101,116197172
20351499,Rails at Scale,34,10001,132568342
20351626,Young Professionals San Francisco,31,94101,203496793
20351776,Beauty pros talking business,2,94101,8417201
20352503,Chicago Apache Flink Meetup (CHAF),34,60601,101914312
20352741,San Francisco Meditation & Health Meetup,14,94101,211335576
20353312,Early Stage AR/VR Founder's Community,34,94101,100048802
20353861,#FREECON LIVE // New York,2,10001,211289981
20353866,"Change the World with Data, Behavior, and Game Design",4,94101,12141422
20354009,Building an Online Business - San Francisco,2,94101,209031672
20354048,Chicago Herpetological Society,26,60601,120437572
20355345,American Bookbinders Museum Meetup,15,94101,13440895
20355578,Creative and Magical Women,22,10001,3232560
20356161,Upper West Side Martial Arts Skill Exchange Meetup,32,10001,200123448
20356289,Geospatial Big Data & Analytics NY,34,10001,156354582
20357404,DigitalOcean San Francisco,34,94101,202981473
20357792,Inwood & Washington Heights Couples Game Night Meetup,31,10001,211738843
20359491,Good Wine! Good Conversation! Great Fun 45+,10,10001,191474211
20359494,SF Napoleon Hill: Think and Grow Rich Mastermind,2,94101,140288712
20360017,SF Prometheus Meetup Group,34,94101,131625762
20360516,Living a Better Life with Chronic Illness Meetup,33,10001,212121437
20361039,SF Rascalas (,31,94101,204790302
20363502,Brunch Babes!,10,10001,190217241
20363679,Hole-In-The-Wall Gems (Restaurants),10,60601,209080092
20364063,Chicago Millionaires Real Estate Group,2,60601,211228428
20364117,Interweave Book Club,12,10001,37511742
20365728,gitr - Social Drinking App - New York City,31,10001,194619856
20365815,Python + Data Science,34,10001,3709204
20365974,Silicon Valley Applied AI,34,94101,210110492
20366901,Bay Area Homebuyers Seminar,2,94101,196072648
20366931,New York Artists,1,10001,101458022
20367007,VR/AR Happy Hour,34,94101,73488052
20367694,Chicago Innovators,2,60601,211104095
20367899,Saturday Comics Class,1,94101,210220227
20368230,NetSuite San Francisco Bay Area User Group,34,94101,106922332
20369971,Visual Programming,34,94101,83589382
20371216,Chicago Solar Power Meetup,4,60601,205919287
20371407,Uptown Asana,14,10001,5342836
20372469,ECMAScript,34,10001,212002290
20372781,Opera Queens Anonymous,12,94101,6916492
20373477,Learn & Network,2,10001,51311892
20373804,Charity Ping Pong Tournament At Spin,32,60601,13429903
20374329,TechEstate Today  San Francisco Group,2,94101,189718761
20374381,"RDKit Users and Learners, NYC (Inactive)",34,10001,7630617
20374677,Big Data Happy Hour,34,60601,211906262
20374774,11th Floor Chill Out & Breathe Meetup,14,10001,146595922
20374920,Women in AR,34,10001,204890190
20375094,Chicago Healthcare Professionals Networking Meetup,2,60601,211906262
20375250,Chicago Vue.js,34,60601,34921632
20375716,New York Holistic Health Meetup,14,10001,212089664
20376312,GPU Database,34,10001,13065614
20376538,Silicon Valley Space Startups & Satellites,2,94101,11916916
20377115,Emerging Technologies in A/E/C,34,60601,8194528
20377637,Body Electric NYC,12,10001,193415839
20377921,New York Pool Meetup,11,10001,9939084
20378399,Chicago J. Krishnamurti Dialogue Group,22,60601,198740679
20378667,San Francisco SaaS (Software as a Service) Meetup,34,94101,182900097
20378873,San Francisco Product Design and Inventors' Meetup,34,94101,-1
20379274,Because Women Love Brunch [New York Edition],31,10001,197875266
20379487,San Francisco Fitness Meetup,9,94101,211726911
20379826,San Francisco Amazon Seller Meetup,34,94101,12172718
20380708,"New York Options, Futures, Forex, and Commodity Trading",2,10001,39470392
20380906,Bi Beauties,12,10001,182871451
20381330,NY Iceland photo meetups,27,10001,185138039
20381362,Code Your Face Off,34,94101,189840131
20381718,Women's Mindfulness Group: Sister Sangha,14,94101,92407052
20382197,San Francisco Autism Meetup,33,94101,206774040
20384406,Manhattan Dog Training Club,26,10001,157940672
20384435,Social Mixers Chicago,10,60601,199517607
20385210,Black Girls Read Book Club,18,60601,7585362
20385795,Mundo Lingo New York City | Language Socials,16,10001,195501343
20386822,New York Laravel Meetup Group,34,10001,177873872
20387662,The Fourth Way: An Introduction,22,60601,212284689
20388058,NYC Java Software Developers Meetup,34,10001,146003002
20388338,NYC Youtubers Club,20,10001,184024134
20388549,Investment Tech: San Francisco,2,94101,35649802
20389252,French Loop Hyde Park Kenwood University of Chicago,16,60601,10477405
20390217,New York Internet Marketing Club,2,10001,-1
20390675,New York Common Sensuality for Women,17,10001,203672215
20390990,The Soca Dance Experience,5,10001,148887622
20391007,Sociable Gals of the UES,31,10001,3833435
20391420,Where To Join / How To Start A Men's Group,14,60601,197884017
20391895,FinTech Connector - Connecting Fintech (NYC),2,10001,199082705
20392670,Entrepreneurs Success Virtual Network,2,10001,88766142
20393461,San Francisco Internet Marketing Club,2,94101,-1
20394966,Coder of a Certain Age,34,10001,151066042
20395116,Manhattan Over 40 Social Anxiety Meetup,33,10001,5864677
20395159,Tibetan Tones Transformation Series,22,10001,209145389
20395344,The Founding Moms' Exchange: North Jersey,2,7093,11993620
20395418,UberATG SF Meetup for Self-Driving Vehicle Enthusiasts,3,94101,210822096
20395476,Chicago GMAT Prep & MBA Admissions,2,60601,9774669
20395482,Beer + Whiskey with Seven Stills,11,94101,-1
20395535,Bay Area Ice Skating,9,94101,187306130
20396860,Desi Dreams NY / NJ Singles Group  - All Desis Invited,30,10001,12656151
20397023,San Francisco Nightlife Meetup,21,94101,-1
20397238,GIRL SOCIAL NYC,12,10001,212459181
20397617,NYC Bots and Artificial Intelligence (AI),34,10001,103076862
20398016,Cigars & Startups New York,2,10001,183923701
20398406,Internet Marketing Entrepreneurs Ecommerce & Online Selling,2,94101,1088979
20398496,New York BigQuery Meetup,34,10001,13225030
20398797,"ADD ADHD ADVANTAGE MEET UP GROUP, LONG ISLAND",2,10001,9447152
20399106,Chicago Book Club,18,60601,41877302
20399131,New York Clover Development Meetup,34,10001,177790302
20399359,New York LGBT Francophone Culture Meetup,12,10001,32035582
20400044,U.S. Government Technology Meetup - San Francisco,34,94101,14241264
20400624,Chicago Creatives Social Club,2,60601,199923352
20400786,Amateur Chemists of the City of New York,6,10001,191845953
20401479,Bots & Beer,34,94101,183377920
20402625,Hack Club,34,10001,211928057
20402706,SEGD NY Chapter (Society for Experiential Graphic Design),6,10001,208064681
20403001,NYC iOS Hive,34,10001,12959513
20403044,Nerd Interface,34,60601,190228348
20403178,Yogis and Winos,9,10001,190501991
20403460,San Francisco Group Fitness Meetup: Private Gym,9,94101,207602719
20403578,Earthfire Arts,15,94101,212557319
20403659,Data Science & Analytics for Communications Industry,34,10001,190595040
20403827,Manhattan Meditation Center,14,10001,13823574
20405873,Stargate & Sci-Fi Fans,1,94101,43565192
20406993,Butterflies in Caterpillar Careers,2,60601,212604221
20407204,Rainbow Cafe,12,60601,198934222
20407591,"The ELEMENTS  Work, Live & Do Good",2,94101,151273602
20408758,App Academy NYC,34,10001,103610072
20410147,Bay Area Pathfinder Society,11,94101,58565602
20410187,Outer Space Networking,34,60601,89795772
20411152,Chicago HoloLens Meetup,34,60601,212676878
20411292,San Francisco Stargate & Sci-Fi  Meetup,29,94101,43565192
20411410,Investment Tech: New York City,2,10001,35649802
20411633,Pakistani Professionals Get-Together,23,10001,210781130
20411980,SaaS Sales Professionals Meetup,2,60601,7559854
20413938,Salon NYC,1,10001,80554492
20414257,Midwestern Roots,31,94101,3232483
20415012,Semi Private Exercise Meet Up,9,10001,212755362
20415318,UES New York Book Club Meetup,18,10001,208521140
20415552,Magical Training Group,22,60601,116468602
20415660,San Francisco Extrasensory Meetup,14,94101,177660202
20417365,Drive Fore Birdies,32,94101,49919982
20417429,New York Big Data Meetup,34,10001,212798845
20417437,Blockstack Chicago,34,60601,33092892
20418174,Natural Product Industry Expo Meetup,2,10001,4515740
20418278,Lean Startup Night,2,94101,212812924
20418402,New York Singles Professionnals Meetup,2,10001,211966974
20418428,Preparing-the-Mind-Body-for-Race-Relations,22,10001,3901261
20418983,Healthcare Data Science,34,94101,400385
20419198,Science of People - New York,2,10001,194686926
20419741,Sensual Bachata and Salsa New York City,5,10001,9134200
20419973,Orthomolecular Medicine NYC,14,10001,10289079
20420211,HOA Managers & Board Members,2,94101,212841342
20421154,Having Fun the Salsa Experience,5,10001,182825060
20421321,New York Product Marketing Meetup,34,10001,13748883
20421787,SportTechie NYC,34,10001,113833002
20422572,SF/Bay Area Born on the Cloud Startups...Tech Growing Pains!,34,94101,195070706
20422771,Kids Passport to Adventure,25,10001,8210085
20422775,Predix Builders of Chicago,34,60601,12555021
20423026,Landlords are people too,2,10001,109309162
20423840,New York Oracle Meetup,34,10001,212423209
20424035,San Francisco Software Craftsmanship,34,94101,8972413
20425359,Chicago Anti-Aging Meetup,14,60601,195974366
20425360,Enterprise Startup Huddle,2,10001,7529379
20425557,The Karaoke Workout,21,94101,210078308
20425961,Tech Bootcamp Curious {},34,94101,189840131
20426011,Chicago's IBREA Blockchain & Real Estate,2,60601,166743422
20426140,New York Civic Data & Technology Meetup,34,10001,222231147
20426310,Learn Web Development @ Rithm,34,94101,189840131
20426450,Let's talk about Money San Francisco,2,94101,200645830
20426733,The Chicago Girly Book Club,18,60601,6721449
20427032,"The Art of Active Networking -Chicago, IL",2,60601,115615922
20428510,Chicago New Teachers Meetup,6,60601,3502269
20429074,LEAP Chicago Educator Meetup,6,60601,205140782
20429109,try! Swift NYC,34,10001,185766194
20429152,Rincon Game Night,11,94101,144492182
20429157,Marc Deppe artist talk,1,10001,196774490
20429692,NY Product Group,34,10001,12294953
20429704,Group #1,16,10001,209871770
20430079,New to New York,31,10001,13184511
20430129,Chicagoland Network Marketers,2,60601,59330652
20430209,Chicago Housewives- HousewivesintheCity.com,31,60601,-1
20430970,New York Poetry Meetup,36,10001,212675213
20432623,One Design Company Events,34,60601,-1
20432917,San Francisco Xbox Meetup,11,94101,202553256
20432931,Panasonic - LUMIX Instagram Photo Walk,27,10001,213071553
20433035,Editorial Freelancers Association - SF Bay Area Chapter,2,94101,213073519
20433161,IBM THINK Leaders,2,10001,215623219
20433896,Navigating the NYC Real Estate Market,2,10001,213090742
20433926,San Francisco Fashion and Style Lovers' Meetup,8,94101,128380102
20433994,Raj Curry Club,10,10001,2361402
20434293,"Chicago SQL - The SQL, NoSQL, & NewSQL Database Meetup",34,60601,8246539
20435158,CHICAGO HALLOWEEN COSTUME PARTY  HalloweenChicago.Net,31,60601,190789329
20436003,San Francisco LGBT Dungeons and Dragons Group,11,94101,172070852
20437119,NYC Thirty Something Year Old Girlfriends,31,10001,12070906
20437180,MBTI Discussions,31,10001,213159039
20437376,Center for Jewish Renewal,28,10001,5083281
20437711,Have It The Way YOU Want It networking in NYC,2,10001,171801822
20440638,QuantUniversity Meetup - NYC,34,10001,207115086
20440784,The MomMeHour,25,60601,213235198
20442749,Harlem VR meetup group,34,10001,21198171
20443006,New York Gardening Meetup,4,10001,19256081
20443265,NYRR Open Run,9,10001,213272853
20443537,"Chicago VR Club: Virtual (VR), Augmented (AR)  & (IoT)",2,60601,7874102
20443586,Sunday Matinee at Toad Hall,20,10001,-1
20443645,San Francisco Health Tech Meetup,34,94101,14577129
20443705,Shaolin Cosmos Chi Kung in San Francisco With Sifu Wong,14,94101,115374942
20444723,Lab Zero Lunchdowns,34,94101,5795834
20444780,Mental Health Mates support group,33,10001,116554782
20444826,NYC Vintage Watch Collector/Enthusiast Club,34,10001,4978463
20445957,New York City Twitter Developer Community,34,10001,84404422
20445997,SF Fashion & Beauty Stylists,8,94101,44950762
20446671,Manhattan Girlfriend Society,31,10001,192536842
20447805,Bay Area Genomics Meetup,34,94101,210697308
20447869,Fidi NYC Asian Women,31,10001,34232692
20447981,San Francisco Racquetball & Squash Meetup,32,94101,94993772
20448074,Chicago Industry Innovators,2,60601,-1
20448873,HeartMath's Resilience Advantage - Integral Yoga Institute,14,10001,213311227
20449053,New York Martial Arts/Self-Defense & Fitness Meetup,9,10001,6958792
20449146,Qi Angels Meetup,14,60601,122208872
20449273,Club Alternative -A Stronger Connection for Good,12,10001,28880002
20449296,San Francisco Messaging Meetup,34,94101,212000506
20449490,Spades and Jesus Meetup,28,10001,-1
20450790,Smart Cities for a Smarter World,34,10001,110059022
20451263,New York Mobile EdTech Meetup,6,10001,194475262
20451277,NYC International Bunch,16,10001,4493277
20451353,SF Music Producers,21,94101,83829882
20451461,NY Frontier Tech,15,10001,12180009
20451496,NYC Founders' Dinner,2,10001,221520782
20451515,Alexa 101 at the Pratt Institute,34,10001,206244881
20451790,Breathing By The Bay - Mindfulness Meditation / Yoga (Free),14,94101,184988992
20452070,Chicago Jenkins Area Meetup,34,60601,185411794
20452230,Developer Program Management Association,2,94101,207730443
20454981,NYC Ruby on Rails Developers,34,10001,12237872
20455147,San Francisco Infrastructure as Code Meetup,34,94101,188727053
20455185,Xero Hour - New York,2,10001,209818889
20456002,"NYC Classes: Arts, Crafts, DIY, Jewelry, Textile, and more!",15,10001,74176032
20456285,San Francisco Bay Area Web Speed & Security Meetup,34,94101,129120652
20458709,eXtreme Programming (XP) Chicago,34,60601,11832924
20459310,Influencer Marketing Professionals,2,10001,3483447
20459462,Clinical Application & Health Informatics,4,60601,118299702
20459797,Books and the City,31,10001,185137459
20460140,Chicago Creative Writing Meetup,36,60601,185295234
20460244,Let's talk about financial crisis!,2,10001,196964430
20460619,"Look Book, NYC/NJ Fashionista",27,10001,-1
20460940,New York Public Radio Community Advisory Board (CAB),4,10001,235912653
20461686,CHILDRENS BOOKS NETWORKING - SAN FRANCISCO,36,94101,192502213
20464115,New York Women's Social Meetup- Let's Have Tea,31,10001,-1
20464345,Chicago Internal Alchemy Meetup,14,60601,207052557
20464631,SOMETHING IS OUT THERE-NY UFO MEETUP GROUP,24,10001,10085618
20464855,San Francisco Flute Choir meetup,21,94101,173415032
20465426,New York SoundWalkers,21,10001,120688402
20468926,Lakeshore East/New Eastside Neighbors,10,60601,2920495
20471913,Empower3D,34,94101,163689192
20472482,NYC Christians for Liberty,13,10001,196141149
20472495,Chicago Ballroom-Latin Dance Meetup,5,60601,210372340
20472537,Word Pro Quo : Bible Discussion,28,10001,62772192
20472600,Japan Night NYCTokyo Olympics 2020,16,10001,213708809
20472616,Bizarre Foods San Francisco,10,94101,171129952
20474790,New York Metro/ Long Island NBEO Study Group Meetup,6,10001,2865749
20476068,Saudi Sports (  ),32,60601,43736632
20476539,Artist Way Class,22,10001,185817375
20476745,NY Tech Alliance UX Group,34,10001,213749523
20477111,Chicago Nonfiction Book Club,18,60601,176894762
20477156,New York Metaphysics Meetup,1,10001,185817375
20477253,Xero Hour - San Francisco,2,94101,209818889
20479742,Dorkbot Chicago,34,60601,213770086
20481052,Socialize & Network Mixers and Parties,22,60601,223405929
20481783,MoNage Conference,34,10001,483032
20482895,Curious Minds,23,10001,191793481
20484032,Chicago Business Owner's,2,60601,70552192
20484531,Grow your business trough networking,2,60601,213805507
20484725,HiYak Adventures,23,60601,13524938
20484802,New York Mobile Data Science Meetup,34,10001,194475262
20484824,Digital JUMP Talks,2,10001,31664302
20484985,San Francisco Hardware Startups,34,94101,185339143
20485189,ArchiTourNYC,12,10001,76452592
20485205,Free English Lessons,6,10001,188088793
20485531,Ethical Tech,34,10001,183009661
20485995,Fuse New York,34,10001,157742622
20486446,New York Digital Marketing Meetup,2,10001,193876268
20486478,NYC Adobe Target User Meetup,2,10001,193876268
20486949,Central Bar NYC x Seattle Seahawks,32,10001,213834795
20487100,Northern Manhattanites and their Dogs,26,10001,11037188
20487284,Gay Men's Social Anxiety Workshop,33,94101,72918042
20487420,California Litter Busters,4,94101,205658312
20487652,San Francisco Demand Generation And Marketing Ops meetup,2,94101,31450072
20489982,Meeting in Silence,22,60601,11336286
20490902,Chicago Customer Experience,34,60601,210816750
20491139,Content Therapy (learn the art of content creation),34,10001,213876906
20493021,Men of a Certain Age & Wisdom,17,60601,213884348
20493173,New York City Privacy Advocates,34,10001,2866903
20494057,Hudson River Park Workouts,9,10001,4017293
20494547,LINKS: Mental Health Counselors of Color Meetup Group,14,10001,-1
20494716,HYPE (LGBTQ+ Bay Area Young Philanthropists),12,94101,84002272
20494785,"NYC Discovery Walking Tours: History, Food & Neighborhoods",6,10001,213519636
20495659,Doggy Paddle - Aquatic Center for Dogs,26,60601,213894785
20495787,Free Computer Classes,34,10001,11489406
20497524,Agriculture Investment Club,4,10001,213902823
20497584,WealthTechNY,2,10001,101272032
20498035,WealthTechSF,34,94101,101272032
20501883,Expand Your Business & Career Network,2,10001,11008664
20511126,Bay Area Improv for Business,2,94101,12102688
20511661,Modern Inventors of SF,34,94101,-1
20512222,Unity In Harlem,22,10001,213960790
20512643,NYC Seattle Seahawks Bar #GoHawks,32,10001,213834795
20512670,New York Music Publishing & Licensing Meetup,21,10001,99798502
20514126,Chicago Live The Life You Desire,14,60601,135880172
20514591,NYC SAM Meetup - Sales and Marketing,2,10001,213971025
20514764,Pretty Drugs: SF,22,94101,60596452
20515689,San Francisco Customer Satisfaction Meetup,34,94101,213969111
20516579,TechTalks with Hotwire.com,34,94101,213981319
20516784,Hebrew-Only Tech Meetup NYC,34,10001,25960282
20520078,Artificial Intelligence & Augmented Reality Meetup,34,94101,11073987
20520397,LIFE after Divorce,31,10001,213995418
20523728,"VR/AR Association, San Francisco Chapter",34,94101,204247595
20531560,NYC VR and Tech Meetup,34,10001,10005929
20546078,Chicago Irish Language Meetup,16,60601,185902267
20551336,NY Futsal Semi-pro level,32,10001,91264102
20553306,New York Homeschooling Meetup,25,10001,3964594
20556044,T.R.I.B.A.L Dance,5,60601,86596782
20557223,GrannyCorps Chicago,25,60601,86596782
20565689,San Francisco Ladies  Meetup,31,94101,48734702
20568999,MediSounds Sound Meditation,22,10001,212398971
20572187,CEO Space NYC,2,10001,188769225
20574781,Bay Area Blockchain in Healthcare,34,94101,195156031
20577876,Big Data New York Meetup,34,10001,212775787
20579632,New York ESL Meetup,16,10001,214240492
20580018,NYC Paleo/Keto (LCHF) Meetup,14,10001,9062763
20582296,The Money Game...Follow The Money!,2,60601,65884132
20586994,Deep Learning NYC,34,10001,66937302
20587672,Chicago and suburbs barbers,8,60601,139831242
20590840,Holistic Women of Color - North Chicagoland (27 - 35),16,60601,9934903
20599951,EBW2020 San Francisco Chapter,2,94101,182816798
20600963,Zenko,34,94101,214336998
20601343,Food & Water Watch New York,4,10001,93575762
20603840,Instagram Marketing NYC,2,10001,184522490
20605398,Kornblit Tours Financial District Walking Tour,6,10001,208751360
20608295,Paint Night at Easyl HQ,1,94101,196401591
20611102,Search Sisters,2,10001,204114326
20613379,Sokol New York Aerial Circus Classes,32,10001,1102697
20613383,Bay Area Clinical Engineering,34,94101,207235233
20613494,Big Data Hadoop Ingest Transform Apex New York Online,34,10001,213557865
20615700,Solo Practitioners and Small Law Firms Meet Up,2,10001,214415783
20617785,Paint Night at Easyl!,1,94101,196401591
20618306,Testaholics Anonymous,34,60601,188520552
20621651,Consciousness Club NYC - Machine Consciousness & AI Society,34,10001,195410395
20625950,NYC Tiny House Build: Empowering Women/Girls Meetup,4,10001,196133234
20626776,NYC Career Fulfillment,2,10001,208432711
20629530,Veritas | NetBackup Professionals NYC Official Meetup,34,10001,214475403
20631990,"Warm Souls,We are Empaths and HSP's!",22,10001,151156542
20632034,NLP Neuro Re-Patterning/Get un-stuck. have the life you want,22,94101,9261726
20632385,Clarity and Purpose,22,94101,214483624
20632477,AGAPE NYC,22,10001,188769225
20635288,San Francisco Beginners Surfing Meetup,23,94101,10550506
20635465,Education Technology Meetups SF,6,94101,180445612
20639418,NYC Pet Tech Meetup,26,10001,203779412
20640985,This Month in Marketing,2,10001,44567772
20641264,Bay Area Self-Improvement & Personal Growth,14,94101,117942992
20642139,New York Blues Jam Meetup,21,10001,9491949
20642291,EBLC,14,10001,184485490
20643310,OpenContrail New York,34,10001,13239140
20644446,Chicago Power Couples,31,60601,214544677
20646660,Shy but Popular,31,10001,188661715
20648888,NY-NJ Data Sciences and Technology Automation,34,10001,97405312
20655620,Ess Ef Eff - Art Show,1,10001,214597136
20655899,The Secret Benefits of Using Essential Oils,14,60601,6223894
20659571,The Pivot Gallery,1,10001,214597136
20659739,CA Coalition for Justice in Liberia,4,94101,-1
20659948,Gareb Shamus,1,10001,214597136
20665400,Artificial Intelligence Management Forum Meetup - NYC,2,10001,184102109
20666690,New York Mental Health Professionals Support Group,14,10001,191134539
20669738,Nice Guy to BadAss: Men's Tribe - Leadership,2,94101,214661957
20670439,"Fashion Bid, Buy, Sell",8,10001,201145334
20671129,"Y in the Valley: Design, Tech, and Innovation",34,94101,213276963
20676096,New York Stay at Home Moms Group,25,10001,9714834
20676108,Que(e)ry - LGBTQ Data Science,12,10001,153187382
20676193,"Empress.One - Relationships, Empowerment, Action",2,10001,213967534
20677297,Reiki For All NYC,22,10001,141908662
20677311,Bay Area Launchers: Bringing products & companies to market,2,94101,214697514
20677471,Association for Women Journalists,2,60601,212957492
20677596,San Francisco Gay Men Couples Meetup,12,94101,12463796
20678561,San Francisco Pitching & Networking at HacknSleep,34,94101,214705515
20678723,New York Online Education Meetup,6,10001,13663146
20678903,Bay Area Fun Altruistic Spirituals,14,94101,74972532
20680263,The Irish eXIT hAPPY HOUR,10,10001,213344413
20680680,New York Startup Women's Learn 2 Code Meetup,34,10001,63250622
20680863,San Francisco Down Town Gratia Church Bible Study Meetup,28,94101,214715258
20682437,Badass Boarders,32,94101,198885959
20686829,Credit Risk Transfer (CRT)  Market Participants,2,10001,130615872
20687182,All Thingz Real Estate,2,60601,206454617
20687212,NYC Storyteller & Animators Mental Asylum,1,10001,9299562
20688536,SF Facebook Messenger Bot Developers,34,94101,212907348
20689356,New York Running Meetup,9,10001,214749101
20690093,ComNetworkSF,2,94101,214764042
20690299,Language Immersion NYC,16,10001,204651829
20691826,Social Gaming Guild,11,10001,214773427
20692098,Creation through Law of Attraction,22,94101,11326760
20697011,Artificial Intelligence NYC,34,10001,210110492
20699955,New York Accounting Meetup,2,10001,206269008
20702083,Design Engine Afterburn User Group - Sustainable Design,4,60601,214815476
20702969,The Twenty Meet Ups,31,10001,214489742
20703300,Chicago Women In Drones Meetup,34,60601,183797982
20703825,CHICAGO WOMENFIX,2,60601,4432218
20704773,Midwest Julia Users,34,60601,89261092
20706216,New York Asian Architecture Meetup,1,10001,214185754
20706234,Sketchy Saturdays,12,10001,214817067
20707268,New York Music Business,21,10001,59439692
20712137,Jason Test mug,10,10001,211900625
20712484,I love ART Museums!,1,10001,3021738
20712507,NYC Small Business Group,2,10001,192910974
20713138,San Francisco Sports Bar Meetup,31,94101,66123302
20713391,Developer Foundation Series - Chicago,34,60601,78446042
20714588,New York Homebirth Meetup,25,10001,202877573
20716289,New York Nordic Skiing Meetup,23,10001,8195524
20717509,Execs of mission-driven NYC growth companies w/50+ employees,2,10001,6
20717633,Queens NYC Salsa Lesson & Dancing,5,10001,9835706
20717734,Midwest Immersive Technology Meetup,34,60601,95687032
20718518,San Francisco Chinese and English Language Exchange Meetup,16,94101,13741828
20719915,Oneness Community,14,94101,229644787
20720623,NYC Gatherings,32,10001,2983242
20721738,Koreans who want to Study English through NYTimes,16,10001,192530488
20724752,Maker Mammas NYC,15,10001,202322870
20726964,Senior Artist,1,94101,185822514
20727935,Advanced Machine Learning,34,10001,118943902
20728068,C3: Chicago Creative Coalition Meetup,34,60601,135788542
20728177,New York Ping Pong Meetup - SPiN NY,32,10001,214936051
20728291,Product Hacking,34,10001,2122840
20731287,San Francisco Gratia Church Sunday Service Meetup,28,94101,214715258
20731543,San Francisco Gratia Church Wednesday Service Meetup,28,94101,214715258
20731703,New York City Toddlers,25,10001,193648356
20734362,Atlassian User Group Chicago,34,60601,203765151
20735395,Chicago Entrepreneurial Networking Meetup,2,60601,142597862
20740677,Gregarious Girlfriends Group (GGG) in their 30s/40s,31,10001,2348905
20740853,E-Commerce Mastermind Group of Chicago!,2,60601,214743176
20742987,"New York Neo Soul, Deep/Soulful House, old school rap lovers",21,10001,185062305
20743600,DRONEMASTERS San Francisco Meetup,2,94101,156513352
20743655,Chicago Blacks in Technology,34,60601,4946131
20745540,Rebellious Magazine for Women,13,60601,194530908
20746435,Offbeat Girlfriends,10,60601,2797596
20747206,New York Sustainability Finance Professionals Meetup,4,10001,19616361
20749067,Recreation Sound Systems: Renegade Rendevous,21,94101,215016349
20754599,holaSpirit San Francisco,2,94101,197621468
20756145,LGBT Travelers of New York,12,10001,105238522
20756690,San Francisco Girlfriends 40+,31,94101,207840439
20760003,Bangla & English Exchange (Arabic or Spanish upon request!),16,10001,9223374
20760036,New York French conversation advanced,16,10001,66364022
20760184,Fashion Revolutionaries: Ethical & Sustainable Fashion,8,94101,69022692
20760236,HR Tech & Talent Analytics - New York,2,10001,189081262
20761674,HR Tech & Talent Analytics - San Francisco,2,94101,189081262
20762308,Fashion & Finance Event!,2,60601,7538235
20762309,Socializing with New Friends,20,10001,4604649
20764019,Cypherpunks Write Code,34,94101,4164721
20765595,Gay for Good San Francisco,12,94101,202559325
20768384,American  Gems and Jewelry Networking,2,10001,182518871
20771277,Human Tech Meetup,2,10001,62229902
20771467,New York - Live Real Time Trading (educational),2,10001,39470392
20771843,Imagina,22,10001,98377942
20773240,New York PMP Certification Prep Meetup,2,10001,50618272
20773876,Shark Stewards Shout Out For Sharks Meetup,4,94101,199927949
20773977,Crowdfunding + High Price = Possible success? Cider&Crepes,2,94101,198398299
20775604,New York Media Asset Management Group,34,10001,215120858
20777037,New York Designers & Artists Meetup,31,10001,171926642
20778120,THE WINE SCHOOL At LA GAMELLE,10,10001,214387988
20779127,Bootstrappers Breakfast New York Meetup,2,10001,8636997
20779591,Bay Area Buddhist Philosophy,28,94101,74972532
20785631,NY Chocolate Meetup,10,10001,8558277
20785754,New York Divorce & Financial Freedom Meetup,33,10001,66007392
20786462,Brain Health Meetup,14,10001,215168590
20787951,San Francisco Expectant Mamas Meetup,25,94101,179017792
20796802,NYC Knowledge Book Reflection Focal Point,22,10001,151510422
20802196,"Pagan, Polyamorous and Proud",17,60601,3487569
20802236,Manhattan Play date buddies,25,10001,195627588
20803484,NY Artificial Intelligence Programming,34,10001,193423046
20804805,PeerMomentum Business Networking Alliance,2,10001,3235310
20804872,HackerNest San Francisco Tech Socials,34,94101,77652922
20805715,"Cycling, Coffee and Startup Networking",32,10001,215236425
20806908,Beasts & Beats Art & Music Show,1,94101,191652089
20807422,Discover Alphabet City,4,10001,215105414
20807469,Progressive Hack Night,34,10001,13127811
20808566,New York Pelvic Floor Health Meetup,33,10001,215247064
20808843,Career Hacking Workshops #jobstruggleisreal,2,94101,215247535
20809820,New York Spanish/English Conversation Group,16,10001,11796616
20810337,Deliberate Dads NYC,12,10001,13973045
20812372,New York/NationWide Healthy Weight Loss and Fertility Meetup,9,10001,203893597
20812896,Girls Of West Town,31,60601,9205441
20818353,My Sisters Circle,33,10001,186661673
